X,Y,Z,Vp,Vs,ro,E,Vp_Vs,Pr
8,3,0,4334.5,2470.84,2537.729358,39021155360,1.754261709,0.259318483
9,3,0,4343.74,2478.96,2539.848624,39285161805,1.752242876,0.258495535
10,3,0,4357.44,2483.88,2542.990826,39516204455,1.754287647,0.259329026
11,3,0,4374.8,2485.32,2546.972477,39699675547,1.760256225,0.261734797
12,3,0,4395.26,2482.3,2551.665138,39804878112,1.770640132,0.265826222
13,3,0,4418.86,2474.64,2557.077982,39822478389,1.785657712,0.271540682
14,3,0,4436.24,2464.06,2561.06422,39711579835,1.800378238,0.276921334
15,3,0,4445.764,2450.676,2563.248624,39463514535,1.814097008,0.281749734
16,3,0,4442.026667,2436.653333,2562.391437,39092729639,1.823003135,0.284792623
17,3,0,4415.428211,2424.647368,2556.290874,38596508546,1.821059948,0.284134707
18,3,0,4385.191379,2411.336207,2549.355821,38045218549,1.818573191,0.283287895
19,3,0,4350.816673,2400.673469,2541.471714,37529901876,1.812331718,0.281138159
20,3,0,4312.585,2392.235,2532.702982,37040200002,1.802743042,0.27776617
21,3,0,4282.0645,2393.502,2525.702867,36833099267,1.78903736,0.272794884
22,3,0,4254.82,2399.24,2519.454128,36747226758,1.773403244,0.266895319
23,3,0,4241.5425,2409.84,2516.40883,36875101993,1.760092994,0.261669535
24,3,0,4250.625495,2420.582021,2518.492086,37187209586,1.756034482,0.260037292
-24,4,0,4346.82,2499.28,2540.555046,39770949077,1.739228898,0.253076318
-23,4,0,4355.96,2493.94,2542.651376,39731951161,1.746617802,0.256177695
-22,4,0,4367.304,2491.372,2545.253211,39773379215,1.752971455,0.258793069
-21,4,0,4383.1,2491.38,2548.876147,39911296719,1.759306087,0.261354503
-20,4,0,4403.86,2491.06,2553.637615,40083023684,1.767865888,0.264744608
-19,4,0,4433.66,2491.96,2560.472477,40358068673,1.779185862,0.26910669
-18,4,0,4468.32,2490.12,2568.422018,40603958218,1.794419546,0.27476884
-17,4,0,4509.22,2486.16,2577.802752,40841145935,1.813728803,0.281622405
-16,4,0,4551.16,2480.62,2587.422018,41035778220,1.83468649,0.288679521
-15,4,0,4589.36,2470.86,2596.183486,41080605438,1.857393782,0.295911009
-14,4,0,4617.82,2459.28,2602.711009,40991827343,1.877712176,0.302043153
-13,4,0,4635.34,2447.28,2606.729358,40802896744,1.894078324,0.306765727
-12,4,0,4639.56,2436.46,2607.697248,40545684757,1.904221699,0.309600715
-11,4,0,4632.84,2428.26,2606.155963,40280375363,1.907884658,0.310607773
-10,4,0,4619.46,2424.5,2603.087156,40086935132,1.905324809,0.309904914
-9,4,0,4603.2,2424.62,2599.357798,39975761689,1.898524305,0.308016799
-8,4,0,4586.704,2428.556,2595.574312,39961694131,1.888654822,0.305221394
-7,4,0,4569.64,2435.66,2591.66055,40023234706,1.876140348,0.301579633
-6,4,0,4552.92,2443.3,2587.825688,40097262848,1.863430606,0.297765194
-5,4,0,4534.952,2451.544,2583.704587,40173099058,1.849835043,0.293549639
-4,4,0,4515.76,2460.74,2579.302752,40258432112,1.835122768,0.288822419
-3,4,0,4494.52,2469.46,2574.431193,40309628136,1.820041629,0.283788602
-2,4,0,4471.412,2477.528,2569.131193,40322881538,1.804787675,0.278492367
-1,4,0,4445.14,2484.28,2563.105505,40270774402,1.789307163,0.272894518
0,4,0,4417.62,2484.98,2556.793578,40057142933,1.777728593,0.268552695
1,4,0,4388.72,2480.412,2550.165138,39705250932,1.769351221,0.265324734
2,4,0,4363.06,2473.26,2544.279817,39321241413,1.764092736,0.263260174
3,4,0,4342.14,2464.76,2539.481651,38948352305,1.761688765,0.262306272
4,4,0,4329.4,2459.24,2536.559633,38714474065,1.760462582,0.261817258
5,4,0,4325.56,2457.26,2535.678899,38636974301,1.760318403,0.261759649
6,4,0,4326.98,2458.96,2536.004587,38687577346,1.759678889,0.261503837
7,4,0,4331.88,2463.86,2537.12844,38840458720,1.758168078,0.260897685
8,4,0,4338.76,2470.42,2538.706422,39048313891,1.756284357,0.260138322
9,4,0,4347.7,2477.38,2540.756881,39283625299,1.754958868,0.259601588
10,4,0,4361.0,2481.52,2543.807339,39493154655,1.757390632,0.260584767
11,4,0,4378.26,2482.3,2547.766055,39659745790,1.763791645,0.263141049
12,4,0,4398.22,2478.56,2552.344037,39742419396,1.774506165,0.267319799
13,4,0,4420.54,2470.18,2557.463303,39730231475,1.789561894,0.272988519
14,4,0,4435.94,2459.08,2560.995413,39589095402,1.803902272,0.278178379
15,4,0,4442.688,2445.64,2562.543119,39316841665,1.816574803,0.282603404
16,4,0,4436.62,2431.88,2561.151376,38934710097,1.82435811,0.285249429
17,4,0,4413.326667,2419.22,2555.808869,38449195467,1.824276695,0.285222026
18,4,0,4381.315238,2409.108571,2548.466798,37962448453,1.818645822,0.283312706
19,4,0,4345.776,2398.096,2540.315596,37430758506,1.812177661,0.281084652
20,4,0,4312.46,2394.884,2532.674312,37100628098,1.800696819,0.277035458
21,4,0,4285.264,2396.352,2526.436697,36923090203,1.788244799,0.272501787
22,4,0,4263.93,2402.023333,2521.543578,36882525608,1.775140958,0.26756353
23,4,0,4255.46,2411.59,2519.600917,37027861957,1.764586849,0.263455452
24,4,0,4261.366667,2422.636667,2520.955657,37321901096,1.758978854,0.261223294
-24,5,0,4364.32,2487.86,2544.568807,39667016106,1.754246622,0.259312351
-23,5,0,4376.6,2481.72,2547.385321,39632101667,1.763534968,0.263039417
-22,5,0,4392.16,2478.216,2550.954128,39683193950,1.772307176,0.266472201
-21,5,0,4413.22,2476.98,2555.784404,39831048294,1.781693837,0.270054991
-20,5,0,4439.1,2475.82,2561.720183,40017736208,1.792981719,0.274244294
-19,5,0,4472.94,2476.34,2569.481651,40306235630,1.806270544,0.279016589
-18,5,0,4508.82,2474.84,2577.711009,40556565205,1.821863232,0.284407081
-17,5,0,4547.6,2472.04,2586.605505,40790272568,1.839614246,0.290284341
-16,5,0,4584.1,2468.24,2594.977064,40972921169,1.857234305,0.295861647
-15,5,0,4614.54,2460.9,2601.958716,41010082478,1.87514324,0.301284669
-14,5,0,4633.96,2451.9,2606.412844,40915312649,1.889946572,0.305591049
-13,5,0,4641.38,2442.26,2608.114679,40712879106,1.90044467,0.308553078
-12,5,0,4636.94,2433.3,2607.09633,40443143849,1.905617885,0.309985601
-11,5,0,4622.54,2426.22,2603.793578,40154040688,1.905243548,0.309882532
-10,5,0,4602.94,2422.62,2599.298165,39921370378,1.899984315,0.308424744
-9,5,0,4581.66,2422.2,2594.417431,39760060698,1.891528363,0.30604214
-8,5,0,4560.4,2425.084,2589.541284,39683104975,1.88051218,0.302864463
-7,5,0,4538.36,2430.94,2584.486239,39673698221,1.866915679,0.298823047
-6,5,0,4516.98,2437.42,2579.582569,39680387274,1.853180822,0.294600386
-5,5,0,4494.832,2444.856,2574.502752,39700153870,1.838485375,0.28991848
-4,5,0,4473.48,2453.46,2569.605505,39748920542,1.823335208,0.284904724
-3,5,0,4452.48,2462.12,2564.788991,39795110211,1.808392767,0.279763276
-2,5,0,4432.452,2470.46,2560.195413,39834611085,1.794180841,0.274681896
-1,5,0,4412.06,2478.08,2555.518349,39847367446,1.780434853,0.26957976
0,5,0,4392.48,2480.5,2551.027523,39739240039,1.770804273,0.265889959
1,5,0,4373.048,2478.34,2546.570642,39523607143,1.764506888,0.263423869
2,5,0,4356.34,2473.6,2542.738532,39271661068,1.761133571,0.262085062
3,5,0,4343.46,2467.16,2539.784404,39014358365,1.76051006,0.261836224
4,5,0,4335.22,2462.38,2537.894495,38835283780,1.760581226,0.261864648
5,5,0,4333.62,2459.92,2537.527523,38765717835,1.761691437,0.262307336
6,5,0,4335.04,2460.46,2537.853211,38790046771,1.761881925,0.262383154
7,5,0,4338.36,2463.64,2538.614679,38890671306,1.760955334,0.262013974
8,5,0,4344.2,2469.06,2539.954128,39064013798,1.759455015,0.261414178
9,5,0,4352.6,2475.44,2541.880734,39281673242,1.758313674,0.26095621
10,5,0,4365.56,2479.16,2544.853211,39478333145,1.760902886,0.261993048
11,5,0,4382.88,2479.62,2548.825688,39637135091,1.767561159,0.264625296
12,5,0,4402.48,2475.22,2553.321101,39699758436,1.778621698,0.268892479
13,5,0,4423.58,2465.8,2558.16055,39650582137,1.793973558,0.274606352
14,5,0,4436.88,2453.94,2561.211009,39472413998,1.808063767,0.279647793
15,5,0,4440.504,2439.996,2562.042202,39162427051,1.819881672,0.283734153
16,5,0,4431.18,2426.36,2559.90367,38758588048,1.826266506,0.285890102
17,5,0,4408.16,2413.6,2554.623853,38274072348,1.826383825,0.285929385
18,5,0,4377.276,2403.876,2547.540367,37806823665,1.820924207,0.284088624
19,5,0,4341.34,2397.48,2539.298165,37382480497,1.810792999,0.280602765
20,5,0,4310.26,2395.16,2532.169725,37090055012,1.799570801,0.276631657
21,5,0,4284.924,2397.064,2526.358716,36936654167,1.787571796,0.272252411
22,5,0,4268.98,2403.0,2522.701835,36944875357,1.776521015,0.268091949
23,5,0,4265.18,2412.1,2521.830275,37118465494,1.768243439,0.264892294
24,5,0,4275.376,2422.348,2524.168807,37431189444,1.764971837,0.263607417
-24,6,0,4378.12,2474.8,2547.733945,39484807634,1.76908033,0.265219109
-23,6,0,4392.98,2468.18,2551.142202,39455001256,1.779845878,0.26935688
-22,6,0,4412.612,2464.008,2555.644954,39518289891,1.790826978,0.273454408
-21,6,0,4438.9,2462.16,2561.674312,39687206312,1.802847906,0.27780351
-20,6,0,4469.48,2460.86,2568.688073,39899466271,1.816226848,0.282483857
-19,6,0,4506.62,2461.68,2577.206422,40211064751,1.830709109,0.287369388
-18,6,0,4542.62,2461.22,2585.463303,40477125541,1.84567816,0.292231785
-17,6,0,4577.9,2460.06,2593.555046,40714852075,1.860889572,0.296988116
-16,6,0,4607.78,2458.34,2600.408257,40892989470,1.874346103,0.301048341
-15,6,0,4629.58,2453.62,2605.408257,40928964448,1.886836592,0.304699121
-14,6,0,4640.26,2447.3,2607.857798,40838814537,1.896073224,0.307328727
-13,6,0,4638.92,2440.1,2607.550459,40637931475,1.901118807,0.308740755
-12,6,0,4627.88,2432.92,2605.018349,40369089828,1.902191605,0.309038797
-11,6,0,4608.36,2426.92,2600.541284,40072677367,1.898851219,0.308108266
-10,6,0,4584.72,2423.28,2595.119266,39809929586,1.891948103,0.306161552
-9,6,0,4559.78,2421.92,2589.399083,39596940351,1.882712889,0.303506067
-8,6,0,4534.556,2423.572,2583.613761,39457729695,1.871021781,0.300057784
-7,6,0,4507.9,2427.82,2577.5,39370590529,1.856768624,0.295717397
-6,6,0,4482.84,2433.14,2571.752294,39317151546,1.842409397,0.291185731
-5,6,0,4458.444,2439.816,2566.156881,39296665328,1.827368949,0.286258771
-4,6,0,4437.56,2448.06,2561.366972,39335381750,1.81268433,0.281260545
-3,6,0,4420.02,2456.56,2557.344037,39400615852,1.799272153,0.276524356
-2,6,0,4405.632,2465.004,2554.044037,39484706292,1.787271745,0.272141084
-1,6,0,4393.1,2473.12,2551.169725,39571878655,1.776339199,0.268022446
0,6,0,4382.2,2476.78,2548.669725,39565381271,1.769313383,0.265309985
1,6,0,4371.672,2476.508,2546.255046,39469545481,1.765256563,0.263719702
2,6,0,4362.2,2473.62,2544.082569,39322191805,1.763488329,0.263020943
3,6,0,4354.76,2468.86,2542.376147,39149470709,1.763874825,0.263173969
4,6,0,4348.58,2464.42,2540.958716,38995213880,1.764545005,0.263438925
5,6,0,4346.62,2461.38,2540.509174,38908969658,1.765928057,0.263984163
6,6,0,4346.44,2460.72,2540.46789,38892319774,1.766328554,0.264141661
7,6,0,4347.32,2462.54,2540.669725,38941469277,1.765380461,0.263768535
8,6,0,4351.74,2467.24,2541.683486,39086651078,1.763808953,0.263147899
9,6,0,4359.6,2473.44,2543.486239,39295861637,1.762565496,0.2626549
10,6,0,4372.54,2477.14,2546.454128,39491548957,1.765156592,0.263680287
11,6,0,4390.14,2477.42,2550.490826,39647525441,1.772061257,0.266377094
12,6,0,4409.34,2472.3,2554.894495,39688032194,1.783497148,0.270732865
13,6,0,4428.86,2461.72,2559.37156,39595668106,1.799091692,0.276459476
14,6,0,4439.48,2448.78,2561.807339,39367965297,1.812935421,0.281347627
15,6,0,4439.376,2434.132,2561.783486,39010799720,1.823802489,0.285062305
16,6,0,4426.04,2420.32,2558.724771,38572459284,1.828700337,0.286702607
17,6,0,4399.46,2408.06,2552.62844,38074644690,1.82697275,0.286126398
18,6,0,4366.292,2399.28,2545.021101,37614291630,1.819834284,0.283718017
19,6,0,4329.42,2394.16,2536.56422,37213781525,1.808325258,0.279739587
20,6,0,4299.08,2393.28,2529.605505,36960299475,1.79631301,0.27545654
21,6,0,4276.188,2396.448,2524.355046,36853985680,1.784385891,0.271065731
22,6,0,4264.12,2403.24,2521.587156,36911367832,1.774321333,0.267248752
23,6,0,4265.64,2412.72,2521.93578,37136074776,1.767979708,0.264789147
24,6,0,4281.296,2423.076,2525.526606,37496160154,1.766884737,0.264360093
-24,7,0,4388.92,2460.2,2550.211009,39233911088,1.783968783,0.270909609
-23,7,0,4406.02,2453.4,2554.133028,39212348166,1.795883264,0.275300763
-22,7,0,4429.788,2448.956,2559.584404,39295712633,1.808847525,0.279922736
-21,7,0,4461.46,2447.1,2566.848624,39498887707,1.82316211,0.284846302
-20,7,0,4496.56,2446.26,2574.899083,39748392380,1.838136584,0.289805226
-19,7,0,4536.28,2448.06,2584.009174,40094609101,1.853010139,0.294546996
-18,7,0,4571.3,2449.1,2592.041284,40382682737,1.866522396,0.298704126
-17,7,0,4601.86,2449.98,2599.050459,40630795848,1.878325537,0.302223547
-16,7,0,4623.78,2450.58,2604.077982,40806525412,1.886810469,0.304691601
-15,7,0,4636.0,2448.58,2606.880734,40842114584,1.893342264,0.306557315
-14,7,0,4638.0,2444.92,2607.33945,40759397255,1.896994585,0.307587847
-13,7,0,4629.18,2440.26,2605.316514,40572739273,1.897002778,0.307590149
-12,7,0,4613.34,2434.96,2601.683486,40319706839,1.894626606,0.306920731
-11,7,0,4590.72,2429.94,2596.495413,40026519250,1.889231833,0.305386657
-10,7,0,4564.34,2426.14,2590.444954,39738706061,1.881317649,0.303099691
-9,7,0,4536.54,2423.82,2584.068807,39478448708,1.871648885,0.300245263
-8,7,0,4507.632,2423.84,2577.438532,39268157317,1.859706911,0.296624768
-7,7,0,4476.94,2426.3,2570.399083,39102604111,1.845171661,0.292070263
-6,7,0,4449.6,2430.48,2564.12844,38999726525,1.830749482,0.287382754
-5,7,0,4425.216,2436.556,2558.53578,38960125165,1.816176603,0.282466585
-4,7,0,4407.68,2444.36,2554.513761,39009980813,1.803204111,0.277930272
-3,7,0,4396.66,2452.74,2551.986239,39121029734,1.792550372,0.274086536
-2,7,0,4390.5,2461.16,2550.573394,39269492100,1.783914902,0.270889429
-1,7,0,4387.4,2469.28,2549.862385,39434267341,1.776793235,0.268195946
0,7,0,4385.52,2473.72,2549.431193,39522204692,1.772844138,0.266679645
1,7,0,4383.232,2474.872,2548.906422,39529739599,1.771094424,0.266002554
2,7,0,4379.48,2473.5,2548.045872,39466123226,1.770559935,0.265795071
3,7,0,4375.14,2469.88,2547.050459,39345419857,1.771397801,0.266120186
4,7,0,4368.8,2465.54,2545.59633,39191437033,1.771944483,0.26633191
5,7,0,4364.56,2461.7,2544.623853,39066942628,1.772986148,0.266734456
6,7,0,4361.42,2460.0,2543.90367,39001353831,1.772934959,0.266714702
7,7,0,4359.34,2460.7,2543.426606,39000160979,1.771585321,0.266192846
8,7,0,4362.22,2464.96,2544.087156,39122743023,1.769692003,0.265457498
9,7,0,4369.84,2471.36,2545.834862,39334981277,1.768192412,0.264872342
10,7,0,4383.04,2475.18,2548.862385,39535284970,1.770796467,0.265886928
11,7,0,4401.08,2475.34,2553.0,39690859041,1.777969895,0.26864458
12,7,0,4419.82,2469.46,2557.298165,39707157944,1.7897921,0.273073414
13,7,0,4437.36,2457.5,2561.321101,39562308733,1.805639878,0.278793887
14,7,0,4444.48,2443.24,2562.954128,39272378332,1.81909268,0.283465249
15,7,0,4439.456,2427.58,2561.801835,38851453507,1.828757858,0.286721748
16,7,0,4420.96,2413.48,2557.559633,38367683121,1.831778179,0.287722849
17,7,0,4389.74,2401.54,2550.399083,37844635761,1.82788544,0.286431131
18,7,0,4353.46,2393.812,2542.077982,37387781035,1.818630703,0.283307541
19,7,0,4315.14,2390.2,2533.288991,37012513576,1.805346833,0.278690281
20,7,0,4285.28,2390.8,2526.440367,36796476392,1.792404216,0.274033041
21,7,0,4264.672,2395.42,2521.713761,36739850445,1.780344157,0.269545462
22,7,0,4256.9,2403.42,2519.931193,36857389506,1.771184396,0.26603745
23,7,0,4264.38,2413.56,2521.646789,37144585271,1.766842341,0.264343454
24,7,0,4286.336,2424.308,2526.682569,37565222045,1.768065774,0.264822816
-24,8,0,4396.96,2446.26,2552.055046,38969732625,1.79742137,0.275857482
-23,8,0,4416.0,2439.5,2556.422018,38959132623,1.81020701,0.280398301
-22,8,0,4443.672,2435.36,2562.768807,39073832086,1.824646869,0.285346572
-21,8,0,4480.4,2433.98,2571.192661,39319669942,1.840771083,0.290658178
-20,8,0,4519.5,2433.98,2580.16055,39612107925,1.856835307,0.295738063
-19,8,0,4560.98,2436.92,2589.674312,39992610256,1.871616631,0.300235627
-18,8,0,4594.36,2439.58,2597.330275,40304467343,1.883258594,0.303664633
-17,8,0,4619.6,2442.32,2603.119266,40558494690,1.891480232,0.30602844
-16,8,0,4633.38,2444.84,2606.279817,40724134530,1.895166964,0.307073297
-15,8,0,4636.48,2445.06,2606.990826,40752214350,1.896264304,0.307382513
-14,8,0,4630.92,2443.7,2605.715596,40676280684,1.8950444,0.307038709
-13,8,0,4616.28,2441.12,2602.357798,40502995794,1.89105001,0.305905906
-12,8,0,4597.14,2437.54,2597.96789,40271240796,1.885975205,0.304450891
-11,8,0,4572.6,2433.54,2592.33945,39989830385,1.878991099,0.302418988
-10,8,0,4544.12,2429.88,2585.807339,39688645994,1.870100581,0.299781857
-9,8,0,4513.62,2426.74,2578.811927,39385442496,1.859952034,0.296700165
-8,8,0,4481.716,2425.496,2571.494495,39118182236,1.847752377,0.292891099
-7,8,0,4448.4,2426.38,2563.853211,38889974316,1.833348445,0.288240264
-6,8,0,4420.82,2429.52,2557.527523,38755827184,1.819626922,0.283647389
-5,8,0,4398.992,2434.912,2552.521101,38715550278,1.806632848,0.279144358
-4,8,0,4386.3,2442.32,2549.610092,38790960821,1.795956304,0.275327252
-3,8,0,4382.46,2450.5,2548.729358,38952954598,1.788394205,0.272557087
-2,8,0,4384.232,2458.596,2549.13578,39157665123,1.783225874,0.270631103
-1,8,0,4389.54,2466.42,2550.353211,39385102442,1.779721215,0.269309659
0,8,0,4395.42,2471.26,2551.701835,39547655969,1.778614958,0.268889917
1,8,0,4399.748,2473.372,2552.694495,39633434509,1.778846045,0.268977702
2,8,0,4400.24,2473.04,2552.807339,39629734636,1.779283796,0.269143842
3,8,0,4397.52,2470.34,2552.183486,39543541255,1.780127432,0.26946347
4,8,0,4390.16,2465.96,2550.495413,39379458563,1.780304628,0.269530511
5,8,0,4383.1,2461.4,2548.876147,39214064358,1.780734541,0.269693031
6,8,0,4377.1,2458.82,2547.5,39104114395,1.780162842,0.26947687
7,8,0,4372.84,2458.66,2546.522936,39065152239,1.778546037,0.268863726
8,8,0,4374.96,2462.58,2547.009174,39174107836,1.776575786,0.26811288
9,8,0,4383.04,2469.08,2548.862385,39393124870,1.775171319,0.267575176
10,8,0,4397.28,2473.04,2552.12844,39604999875,1.778086889,0.268689109
11,8,0,4416.18,2473.1,2556.463303,39763698546,1.785685981,0.271551221
12,8,0,4434.44,2466.44,2560.651376,39754281003,1.797911159,0.276034283
13,8,0,4449.6,2453.04,2564.12844,39551290366,1.813912533,0.281685956
14,8,0,4452.4,2437.5,2564.770642,39193335994,1.826625641,0.286010316
15,8,0,4441.412,2420.732,2562.250459,38698644273,1.834739244,0.288696809
16,8,0,4416.9,2406.14,2556.62844,38158716495,1.835678722,0.289004285
17,8,0,4380.22,2394.56,2548.215596,37605912736,1.829237939,0.286881394
18,8,0,4340.472,2387.744,2539.099083,37146788803,1.817812965,0.283027921
19,8,0,4300.66,2385.52,2529.96789,36793547937,1.802818673,0.277793102
20,8,0,4271.02,2387.48,2523.169725,36610027942,1.788923886,0.272752959
21,8,0,4252.56,2393.492,2518.93578,36600545169,1.776717867,0.268167161
22,8,0,4249.22,2402.56,2518.169725,36776278988,1.768621803,0.265040143
23,8,0,4263.04,2413.2,2521.33945,37125616067,1.766550638,0.264228921
24,8,0,4291.764,2424.38,2527.927523,37611301496,1.770252188,0.265675469
-24,9,0,4403.56,2432.76,2553.568807,38699872569,1.810108683,0.280363962
-23,9,0,4424.46,2426.52,2558.362385,38711095661,1.823376688,0.28491872
-22,9,0,4455.94,2423.024,2565.582569,38864208901,1.838999531,0.290085245
-21,9,0,4497.56,2422.5,2575.12844,39160383414,1.856577915,0.295658274
-20,9,0,4540.26,2423.72,2584.922018,39502821442,1.873260938,0.300725879
-19,9,0,4582.94,2427.94,2594.711009,39918736086,1.887583713,0.304914003
-18,9,0,4613.84,2432.04,2601.798165,40246339320,1.897106955,0.30761941
-17,9,0,4633.12,2436.36,2606.220183,40497410432,1.90165657,0.30889025
-16,9,0,4638.72,2440.38,2607.504587,40643949851,1.900818725,0.308657251
-15,9,0,4633.04,2442.3,2606.201835,40654378203,1.896998731,0.307589011
-14,9,0,4620.72,2442.66,2603.376147,40575517626,1.891675469,0.306084004
-13,9,0,4601.6,2442.0,2598.990826,40420162368,1.884357084,0.303983189
-12,9,0,4580.06,2439.98,2594.050459,40211022112,1.877089156,0.301859642
-11,9,0,4554.06,2437.24,2588.087156,39950150828,1.868531618,0.299310463
-10,9,0,4523.52,2433.96,2581.082569,39641376223,1.858502194,0.296253543
-9,9,0,4490.18,2430.44,2573.43578,39304806222,1.847476177,0.292803504
-8,9,0,4455.808,2428.208,2565.552294,38990991622,1.835019076,0.28878847
-7,9,0,4421.34,2427.8,2557.646789,38718188565,1.821130241,0.284158564
-6,9,0,4395.6,2429.96,2551.743119,38570690108,1.808918665,0.279947664
